hash,num_nodes,num_edges,num_calls,num_jumps,num_rets,num_push,num_pop,num_xor_reg,num_undef,avg_block_length,avg_out_degree,call_out_links,has_undef,num_components,density
f50c593b6381116d6f6eea0b0eeaed652687f6cf6cf39560b726885a740c5b51,130014,146118,5268,14931,1826,10179,9527,1551,2,3.154383374098174,1.1238635839217315,10534,1,440,8.591433226484309e-06
0a2ab268016f7fea32a6c43dd5639456fe14c31bca547ee5d4c75f31af8dcce0,222,247,5,34,5,26,8,2,2,3.644144144144144,1.1126126126126126,10,1,4,0.005034446210916799
04e9ba779ee55a2abac228bd5fc6300ae879a6fac71f6c8e947617a49362625c,2949,4854,1781,657,363,0,0,0,7,2.9989827060020344,1.6459816887080365,3562,1,9,0.0005583384290054398
3f5f10895e39144a55484b9720c3012957b8495207890e4804b86c6b2bed1300,11373,18177,3108,5384,733,1767,512,353,5,3.185439198100765,1.5982590345555263,6216,1,62,0.0001405356231980149
a1723450bcd470738b7128fede86231f94c926018ee70a622e05a5bc43723462,2246,3516,504,1235,78,33,2,37,1,3.163846838824577,1.5654496883348175,1008,1,1,0.0006973049836680701
0e098b0afd5e8e045888417df86bafb3acf35452d6b5ed33c6f8502aedda51a2,308,507,203,53,43,0,0,0,1,2.9967532467532467,1.646103896103896,406,1,1,0.005361901941706502
e514f378bd1d3254e9ac3e0438c7380b800110d60d6290137b572c6082fc1a13,1247217,1526195,107436,214316,3701,11205,16554,15362,1,3.1220100431600915,1.2236804020471177,214872,1,7,9.806215112509542e-07
0cc2a25e8d403fdf5cbc7af380f7010f1501376c4e2567beffebc8bfbb349c26,4961,5764,995,402,322,0,0,0,19,2.9961701269905263,1.1618625277161863,1990,1,215,0.00023424647736213432
95458ebfbe301707e352074755cdabcd89ae2cc28d92eb2740d0483b8ae5a067,1453,2562,1023,281,68,0,0,0,3,2.9979353062629044,1.763248451479697,2046,1,1,0.0012143584376581936
e5199c494f335c4b4d8d8077213b5eb9bd8e35f409626bbaa4a975c59c8112cb,37299,65690,11217,21804,1037,172,4,633,2,3.1539719563527173,1.7611732218021932,22434,1,9,4.721897211116395e-05
d0fd084659d6ebbaa6267dd7876104028f701e618e20a259c83fc43a990f6e4a,116171,191894,34204,60764,6002,1208,73,2203,32,3.2584466002702914,1.6518236048583554,68408,1,339,1.421902044295735e-05
56856e1e275cebcd477e3a2995cd76398cfbb6c210181a14939c6307a82e6763,142902,214399,50887,56619,6245,1612,885,2485,357,3.104365229317994,1.500321898923738,101774,1,3119,1.0499030090228466e-05
18ace8fe3793d37846541b37f0f54ee06abfe416875c0bce4dacd6feafe40334,9107,14071,1864,4363,447,1269,552,394,4,3.261117821456023,1.545075216866147,3728,1,8,0.0001696524934744264
518a4ac31106bbc0500f45d2752b42e91ce09b7360500f531e21aa2fd281a1b3,133503,221958,83953,27756,13985,0,0,0,163,2.998906391616668,1.6625693804633603,167906,1,26,1.2450823493139945e-05
43ca9de8243c9cec139520cb2b3c13552829a3e836b2951eb6e8148e8964b485,96773,140813,12376,42466,5697,7976,4428,1624,31,3.1248902069792193,1.4550856127225569,24750,1,733,1.5001307930472756e-05
8f3418bfd83dd730c40c826bec3bdd12274cc460bd16fed2d45167d61208343c,1678,2737,941,412,241,0,0,0,5,2.999404052443385,1.6311084624553038,1882,1,2,0.0009719240115337352
2f1a80c6b8b4b6ba753f079985b8f09a8ab9fb3d6fcda141646b4725b6e55900,56462,90990,18008,26161,5239,10293,1341,887,2,3.208777584924374,1.6115263362969785,36016,1,29,2.8485514610629147e-05
2a20f1abc0580b55d860e191e62548067a7abcc295f2bab44b72733fc05d05a9,11523,17294,6283,2494,2161,0,0,0,121,2.9940987590037316,1.500824438080361,12566,1,21,0.00013025728502693638
5be461d42e36ccd20b147b9603c1e6f8f22c5ec15232e9de37552f461d047977,14443,22227,3281,8167,1084,1272,553,621,2,3.2351312054282353,1.5389462023125389,6562,1,13,0.00010652690336944596
ab410d497d1a141f863de70414b725a71acdbed9f1dbd483723133ff4a3c8ec9,27934,44753,11324,12858,2162,0,0,0,11,2.9999642013317103,1.602097801961767,22648,1,6,5.728325194349167e-05
9c8937d1ffc2a8ce23cbaddaa9e8b046d1460fc684d05b609fec3514ab14c39c,52815,82941,14617,24737,4765,0,0,0,71,2.9998106598504215,1.5704061346208464,29234,1,289,2.9402323299786025e-05
8efad9d5a50fb3036edb21fba37407c00e02c740099b063d9e4495c11cce070c,277,520,255,4,15,0,0,0,1,2.996389891696751,1.8772563176895307,510,1,1,0.006801653324962068
fe997a590a68d98f95ac0b6c994ba69c3b2ece9841277b7fecd9dfaa6f589a87,175,219,58,49,52,22,4,5,1,3.142857142857143,1.2514285714285713,116,1,19,0.007192118226600985
a53052d37b879b3a6d1f932abc2a70b43484e0600108f61ea76db45a52e53762,2692,3016,3,332,3,173,74,0,3,3.930163447251114,1.1203566121842496,6,1,1,0.00041150320561135213
2eb8332f8d982b27a8de6ccc72934c6799ee781393f33a29c9670c002a4bcff4,8845,13835,2292,4395,932,1409,458,311,1,3.327303561334087,1.56416054267948,4584,1,11,0.00017677172491006093
d41c5c3249418aac220199c5b077f1a6daa15dfc01dfabd451eea1e93e68be95,49183,76296,16207,19711,4391,5647,2539,1895,20,3.1029217412520587,1.5512677144541813,32414,1,140,3.141073421600704e-05
67387aab41deb0c308c93c03a4e28348ed8da5d3083c3ca8d5a313f65dcfa2d7,20154,33858,8665,8273,774,237,4,410,2,3.1102510667857497,1.6799642750818695,17330,1,14,8.336050588408026e-05
521dd39ce0504d4d3f4df07ef298b43d9ebd489c4c464d03969b10786894b38b,13984,21812,4369,6675,988,183,0,256,1,3.164116132723112,1.559782608695652,8738,1,24,0.00011139507257177766
4a4142e1d08bd58e03fd1a87050df2014833a6f991fc19fcb549f58979e73d27,88723,142733,29812,38493,8142,16248,4087,2038,18,3.2082098215795227,1.6087485770318857,59624,1,75,1.7898715915176415e-05
6962f96007781480634239504d53232c3cfe5cde28098b2271a7c0dbedae30d7,274,323,5,144,15,10,8,0,5,3.2664233576642334,1.1788321167883211,10,1,11,0.004318066361861982
9c0a0a11629cced6a064932e95a0158ee936739d75a56338702fed97cb0bad55,84475,138005,33737,37804,7318,568,1,3385,1,3.14863569103285,1.6336786031370227,67474,1,137,1.933942518570238e-05
2043743482b009b6395ad52273c3c3416e95aacc7c6249285d59d8d8d7cab5ff,2784,3254,3,491,3,187,108,1,14,3.9005028735632186,1.1688218390804597,6,1,1,0.0004154689184333453
f89250ba65dc0c0efe97d3cf7a3748b47d5367a74acaeff4096e64554dea89c8,220,245,5,34,5,26,8,2,2,3.65,1.1136363636363635,10,1,4,0.005085097550850975
9cbb0c5f5374d2d269c3caf58778fab028209c327631a48d87ab2034f675b2b3,1851089,2104435,149758,196043,30109,307297,87610,23364,729,3.219911630397026,1.136863219434614,299520,1,4273,6.128391803452584e-07
90e567e05e50970293af5646acc6e5b11294da28dc51f22b62859191d51bd23a,10090,11626,511,1661,114,1844,323,127,46,3.2206144697720513,1.1522299306243806,1022,1,17,0.00011420655472538216
073a3096accb55e00a67a56df5b2fa3cbd27883162105b2aa058d9db957fa2ba,9001,15410,4864,2252,110,1673,257,2,3,3.090101099877791,1.7120319964448394,9728,1,35,0.00019022577738275995
ed75bb11e0a739a3fdb4e6308e00ed9c5dc5542bb7644f013960aeab80f49c47,2877,3210,2,348,9,184,88,2,3,3.9714980882864093,1.1157455683003128,4,1,5,0.0003823910608475546
fc66d3e9ee3647bd5d3268f2760ea0eebdc7113be4c53f78d1bd683eb7ae6f4b,33107,57828,8427,16284,2777,4487,925,1009,5,3.2270818860059807,1.746700093635787,16854,1,101,4.782761910418805e-05
0d44945112ce163796b3de2ddddccb2e1e1bedb7a93d14f1b73b43b2ae46dbc7,9193,13577,1920,3967,774,1164,626,216,5,3.2018927444794953,1.4768845860981181,3840,1,50,0.0001606588128459265
a3ab3387a82c1d71347747ae2a7b894f12c82c601cc185459197c2e659bae5c3,86663,140483,40463,32051,6465,15458,2081,1925,6,3.148402432410602,1.6210262741885233,80926,1,122,1.8684385290340115e-05
4bc9785be79e5f3a90212c0688b58c77287e5e55ca989b8da3c959783fc7e77b,596,840,192,300,60,19,0,17,1,3.0604026845637584,1.4093959731543624,384,1,1,0.002368732727990525
396cb9e17c57f09c4afab97f91e72011e3f115b15e764c39d26473d92fe2c45e,91137,133376,11289,40112,4552,7062,4201,1508,23,3.1411830540834127,1.463467088010358,22576,1,398,1.6019168858699332e-05
d6b2431729873e7ff711610ec557675885db64b8e37c34effd77b95c765a1ebf,2774,3255,2,509,3,187,111,0,21,3.978010093727469,1.1733958183129056,4,1,1,0.0004187303098604293
ae4d6b3f2971d0d2b732825fe3d586dfe341ab2c7d233b629444fd42f104ad56,2968,5197,1651,587,231,0,0,0,1,2.9996630727762805,1.751010781671159,3302,1,15,0.00057619438259307
2dc632d15f5be9a38ef3002acd591c32f6ebc7940150d1c4c0bd93deadc44b2d,5368,8332,1637,2427,495,791,195,105,10,3.2593144560357676,1.552160953800298,3274,1,7,0.0002891698648555213
c921f73869d34343293421c8cd62211c2dccd66091bf5458d8f4e31a1a0379c2,6813,10721,1729,3590,502,122,0,224,1,3.253045648025833,1.5736092763833847,3458,1,9,0.0002310054721643254
a33e8ae0f62003cb1b5ae5c89beaf242ff8b9bd32c705a1925174546449c5925,4857,5635,971,396,322,0,0,0,19,2.9960881202388308,1.1601811817994647,1942,1,215,0.00023891704732278927
f9fb0427aec03a072b4913c41bec0825e4406416fb968f096b110e18fd4a5180,2729,3218,3,516,3,185,111,0,22,3.9175522169292782,1.1791865152070355,6,1,1,0.0004275517978398627
342fda83ad4d56696ec349715775d5b6f5b3bbb46e57918b9e7b458c75be2a87,320,533,221,59,34,0,0,0,1,2.996875,1.665625,442,1,1,0.005221394984326019
2dfb734e7e64d045622dbf64c9fb900ed623dc3c4df1ae8557663aafc3d7263a,80895,99258,1,18393,1,16667,6849,0,16,3.3607515915693185,1.226997960318932,2,1,9,1.516583302186483e-05
fb5cf409eb0286d3ae44636c1a19aa0a1dd5722db90655f8c63cc6b9b8dcf271,264,262,0,1,0,0,0,0,2,2.992424242424242,0.9924242424242424,0,1,2,0.0037734762069362828
20200a11f0d02228df585576913ca206ec1534c42e4c9c3f95976cae60c8baa4,27541,32040,1981,4262,556,650,680,571,1,3.2803093569587163,1.1633564503830653,3962,1,23,4.224242739226816e-05
74d1c19bd287f525e0904600eae016e9a7f3b32b7915ed02033a63f5b4041f97,87712,144652,30792,40679,5090,1568,0,1910,1,3.0992566581539585,1.6491700109449106,61584,1,16,1.8802316823943525e-05
bf3aa9c8446a19887ca91f60da455c887a54dc9de5f82530644fae0b551e4a5d,3437,5683,2137,707,389,0,0,0,26,2.9927262147221416,1.6534768693628163,4274,1,4,0.0004811367630825675
a4d06c9f6f956d506c5aa249b7a71293c58525c4e57bb181691c0893959ddc4b,18567,20576,1428,1282,350,3408,859,524,2,3.343081811816664,1.1082027252652555,2856,1,18,5.968990225494213e-05
fc1424ba2a6cd43bcb155873927f4c93bf8238ae24fa19b98ceb41a265204ce5,9332,14284,2676,4344,976,1296,464,331,1,3.178739819974282,1.5306472353193312,5352,1,27,0.00016402744369884033
051107f8773c721228c496a79a5db14bb7d5e7e031d859648f09ee8f783f5235,613,615,0,5,1,1,2,0,0,3.9836867862969005,1.00326264274062,0,0,2,0.0016393180436938234
2c73aa4db98845330dc39efa7a91233b29a48a4a5f277e2773344d15abbbb855,5482,8771,1510,2714,393,1069,356,93,1,3.2125136811382706,1.5999635169646114,3020,1,6,0.0002919108770232825
776c356931f9ddb2bf898f0cc717f500d70641ab76f76f444e6f61f7560cb67f,635,809,175,62,36,0,0,0,1,2.998425196850394,1.274015748031496,350,1,2,0.0020094885615638738
c0d4f2482f61d716a74356f0a913cd325217690601a32570190b527ff27e6521,105455,119577,5827,14403,2724,16648,6218,2266,4,3.2478877246218767,1.1339149400218103,11654,1,594,1.0746043003665477e-05
2d6b7ee53339fbe2b264965f846f887384d06d1f35350cb617626fb9d9e2be1d,262,260,0,0,0,0,1,0,0,2.9923664122137406,0.9923664122137404,0,0,2,0.003802170161738469
2a140500d7bc4c96c002f2f393c2e5e2e1ec04e60ef199d9c637c7a0a0abc389,6159,10752,4386,1189,386,0,0,0,4,2.9995129079396006,1.745737944471505,8772,1,3,0.000283464693155468
77b1e5f4673146073bc2d61251742f02ed94dbf91e1e29515f086989e2224618,652,1185,534,62,34,0,0,0,1,2.9984662576687118,1.8174846625766872,1068,1,1,0.002791835119165418
e197c7a7fa224cb26bcc30becc63fd7ba1bb6857e394766308076a2dbb3a058f,1975,3000,395,1044,224,259,109,49,1,3.3331645569620254,1.518987341772152,790,1,3,0.0007689841355340951
0299caf1f8782d9957e2ceb5506d76ca3ef61aa64252085e2b3806d4047bc4a3,234035,286766,1269,51537,19,49409,18613,5,22,3.372863033306984,1.2253124532655373,2538,1,30,5.235361670326367e-06
93325bad37282208c79b465a81902cc30dd27740f0f00431e0c28979b5c6cc25,1166440,1241308,51916,72269,8466,32353,57070,1236,63,3.241899283289325,1.0641850416652379,103808,1,238,9.123344381806314e-07
604b99f997d7de70804667e6e985627485d1a4d1eb694f3c36a34f0a01aef7bd,32673,37906,5984,2335,2106,0,0,0,148,2.9954702659688426,1.1601628255746335,11968,1,248,3.5507517536501926e-05
f328b5e491bb75f679895054d6a78919eb6af9e2eef3c75f5a28bf8eccce8c75,75763,83334,4228,13002,2520,0,0,0,345,2.9954463260430555,1.0999300450087774,8456,1,1163,1.4518228729558055e-05
22b52e645a678fc8a6ff76b8efe3c26e141bacfbb6bf972e1520061adf33bd4a,208524,314124,27107,102821,7064,6020,6995,968,176,3.2644491761140206,1.506416527593946,54202,1,439,7.224153406390546e-06
620a8b5a296fca458a821122a45ab83866db445531b69935d0380449e7a1a471,228870,365287,79246,93400,20928,41662,7698,5106,27,3.176908288548084,1.5960457901865688,158492,1,339,6.849168614587513e-06
0658539dc7505f9f5646e4cd944aaf6516bcdbe1f5d129c9ae2452c39b562f81,206696,243149,15852,28629,2895,32220,9897,4133,17,3.243521887216008,1.1763604520648683,31704,1,118,5.652876249245556e-06
65ff875f216c7359dc3a19a16b7b656af2d2be1d052c249c4bb1d30c1663b519,2808,3279,2,502,5,186,113,0,21,3.967236467236467,1.1677350427350428,4,1,4,0.0004116946136896262
3b3ac3f4d4ff33a588867f69928b7f14e68c80af5930a4b29d50e3e53f776b3c,145,175,11,69,35,23,4,0,2,3.3241379310344827,1.206896551724138,22,1,15,0.008381226053639846
75f08d69469e42b83b8ea30de5986232142b6e3fe77848ac956505da89d52ff5,6453,6777,66,475,17,381,178,10,12,3.298620796528746,1.0502092050209204,132,1,47,0.00016241238449914296
2bdc0a9dc5a247cd8f7286348c68da9bbb33f2aadbdf9db0033b595635d74daf,3026,4962,1520,1095,274,66,0,53,1,3.0783212161269002,1.6397884996695307,3040,1,1,0.0005420788428659606
8cfd4b2554e26f29ece76820227cca2c6d62bfdc8a475e27e30d3f655db54662,3323,3882,210,614,59,73,121,39,2,3.255191092386398,1.1682214866084863,420,1,2,0.0003516620971127292
80e4ecd65805cbd008dfce58e6a3499d0d612e3ad151189ba5c72d7317ce2363,339475,382255,11433,41434,4926,24630,20390,3563,133,3.1493718241402164,1.1260181162088518,22864,1,1148,3.3046710950187814e-06
64b9e5236da6207ef81a4a5a874c50339ca309473f7192b5b50c0c3d95f7aa65,68385,104812,14444,38549,3628,820,1,1241,1,3.1595086641807413,1.5326752942896835,28888,1,18,2.2412776296936176e-05
4c2c8685aa607350fa7ff096247cb05e03afca9e4844d0fc6f7a2a6d277e135e,3261445,3398244,87501,232577,35496,138630,159680,5885,12549,3.302497205993049,1.0419442915640154,174783,1,30178,3.1942733280788743e-07
ca2cd1d2cf6f9d85fac26e122d00481a0d0dd787a3c665375aa8926fed76108b,25339,38184,14166,4956,4992,0,0,0,263,2.991988634121315,1.5069260823236907,28332,1,34,5.9469853682634785e-05
5b44438b22f4a496ccbddef0da7ee84cfea81cd958e1bd96c40d87d97a026a02,108872,152796,11804,47635,9939,10243,4867,1522,48,3.184087736057021,1.4034462488059372,23606,1,2124,1.2864756164597684e-05
d888ce729258792908742893cdff230c86e9e5dfddd0fd2de42c03b49aceff14,3972,6311,2157,1200,275,518,258,54,2,3.1205941591137965,1.588872104733132,4314,1,4,0.00040005548788637054
66cfb173da3e54336b5a0b3a1e97e9131e3234febdc60ca30a37df08fdda0b97,381,601,124,125,25,28,1,6,1,3.2624671916010497,1.5774278215223096,248,1,1,0.004151125846111341
a10f3cca2ce6a4498d34841ecd2d2159a82bf175fb1d4ef7a3420ad0998f8082,4682,5217,95,530,39,598,198,38,4,3.605296881674498,1.1142674070909868,190,1,6,0.00023630660487683174
389f65e1526e3c25ad743cb73b925cd3990875f7e0c3d20b7d85db7adacb257d,7591,11438,4222,1605,1483,0,0,0,21,2.997365301014359,1.5067843498880253,8444,1,9,0.0001985223122382115
51e0270ba1038db58d65cbe8a85d406bd66d77ec13a25f4008b3db423f2261fc,914,1581,677,115,105,0,0,0,1,2.99890590809628,1.7297592997811817,1354,1,1,0.0018945884992126853
0283c14d2e05aa1ac7e3fb95cd1176ecddb87f5e9a4256c63737a31b45f5c8b6,8730,10521,951,1161,105,2222,245,147,1,3.2215349369988546,1.2051546391752577,1902,1,2,0.00013802394278423347
399c5e3e5c0e478d3878d945939af574395193f382ba4159240c167039ee0460,1002,1614,651,150,125,0,0,0,1,2.999001996007984,1.6107784431137724,1302,1,2,0.0016091692738399324
24212a3e6492a74e41778fdd18e41a8f8935cfc9c25367b1c26b27bfd9481ae6,6399,7123,47,832,17,262,211,4,4,3.241443975621191,1.1131426785435223,94,1,30,0.00016597134565170463
399ec24c26ed54d6887cde61994bb3d1cada7956c1b19ff880f06f060c039918,133049,206224,78728,23229,23935,0,0,0,596,2.9977527076490618,1.5499853437455373,157456,1,158,1.1640556153907534e-05
d759b44ef4b0e86c75b73383138d578029997f5458f287049f6c3e7d8b5852b9,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
d7e70ea7fcd5f781c00016c80d07e476c4793a4fe194840e33d652eb6067fa23,50928,85075,15294,26117,2510,8554,2271,1934,3,3.2226280238768457,1.670495601633679,30588,1,29,3.218910775312727e-05
2b4e875b5b926e2edbd9b64401cb2880ee9c799f00e2ef8bb9c93c67028efcec,16431,25798,3985,8643,1401,1978,737,638,1,3.2698557604528027,1.5700809445560222,7970,1,10,9.502101652855244e-05
f0ac74d76cae988ee0013405d90f7127c2217da6b6d1a4a0938a6319290b54e4,84163,142273,24967,39692,6656,14184,3636,2875,21,3.251630764112496,1.690445920416335,49934,1,251,1.925239529897784e-05
b313b320e55957aed2a812155816950b9f27f784f1526b3e983193fa2d6346fa,11609,20318,7903,2288,1034,0,0,0,4,2.9996554397450255,1.7501938151434233,15806,1,13,0.0001507228493019657
5660b0fdc513164aed871340d73357ab66326ac16e96a96bb7aaa017bfac791a,17951,28831,5406,8808,1097,2968,921,671,3,3.1948637958888084,1.6060943680017827,10812,1,22,8.941704351787728e-05
7765115ef47b7e7831efc89a18b3a058d64eee7d0e56bb515da991443e473708,2741,4667,1049,1241,129,774,76,81,1,3.207953301714703,1.7026632615833637,2098,1,2,0.0006210105001904041
24b11e074575178246db4ffbb0e0984bb83e48fb3946f3c7601bde4730b283e5,5680,8989,1478,2847,426,852,436,156,2,3.245598591549296,1.5825704225352113,2956,1,29,0.000278639613699099
12e315467fd776da672a39ee73b1afd1a61aab70f4758f026deddbf3ec8afde1,340,371,10,52,16,24,14,3,2,3.4441176470588237,1.0911764705882352,20,1,11,0.0032188096477529064
9782f75b0ece0a061fcf06fff0b707b87619d240b470352151df8eadc53ed686,201,282,6,122,19,11,2,3,2,3.417910447761194,1.4029850746268657,12,1,8,0.007014925373134328
89ca6cc874468b203e89ef513e671e7dbb8585f9f45d878d2e499e202af3664e,63174,99721,18450,31098,3912,7912,1294,1999,3,3.2030740494507235,1.5785133124386614,36900,1,55,2.4939542938197666e-05
4b9a346633337ee1a79ab5d67c05914c86f29ba71b92933e7d75af7987cf6167,136028,215221,43567,63574,11043,2374,6,3287,2,3.1806613344311465,1.5821816096685977,87134,1,129,1.1631379135528959e-05
9b3ab4ae0d9b24834fe175170547e6fb092d92ff506047a047bddadf7849380f,113865,188253,47229,46959,7939,18518,5100,4653,3,3.1136433495806437,1.653299960479515,94458,1,90,1.4494808902858838e-05
b555f010018565e622f0f621eb5751c4572c03fedfe1eea52290b89c099fa34d,18930,30173,6335,8095,1573,2882,778,444,2,3.170892762810354,1.5939249867934495,12670,1,52,8.237471596044239e-05
2c0eab8271b8228bfd94100fd4609e6330d68ecb835039fd20e0827667472118,1368,2324,705,431,126,410,52,34,1,3.2317251461988303,1.6988304093567252,1410,1,2,0.0012170758522739426
57984f24ad6c5bdf5d9d7357fe245a2d2e36b4552181b6114e4de8c8eaf18d94,52150,82305,16871,25973,3899,6,7,1577,1,3.1799424736337487,1.5782358581016298,33742,1,46,3.0263971660082263e-05
d7d46e8f65e70e069ee5a4b06bb6ebc0ffb6e059a02157a031ff0ec712a2015d,2721,3043,3,333,5,182,74,0,3,3.9213524439544285,1.1183388460124954,6,1,3,0.00040642497351752165
5302a2f1800e2d0efe88ab2bda8a5e2d45b9b220fdd822f90d944db90b433dc1,2746,3252,3,523,3,182,104,0,11,3.92680262199563,1.1842680262199563,6,1,1,0.000426784048863258
12e57f48a1f41cbdf39ad3434d935c3436e27f1c7ca3b0e78f8e4a9909d62601,9838,15403,2499,5063,702,963,359,402,1,3.213051433218134,1.5656637527952837,4998,1,14,0.00015916069460153334
5729e95904ada6625acd710156db969055a73f15092f704119134d80c109e9ee,70996,79198,4536,6510,1186,1821,2086,1112,2,3.149247844949011,1.1155276353597385,9072,1,170,1.5694907504859643e-05
7ee2afcb514d0a01c7837bf35596b459067cd2af5dd980c442960dd8bd9ebc55,774740,804855,17820,34702,6201,24260,26978,892,78,3.3715194775021295,1.038871105144952,35606,1,344,1.3409271040101701e-06
792e2bd8789734a49d763e189c9d14bf89098a0c5bd3fe8f9f717a9efaa6e804,9215,14219,2460,4086,882,1173,380,251,6,3.1825284861638634,1.5430276722734673,4920,1,26,0.0001663466891602943
0280ae442f9ee429781bc3d87a5e218fce4740cd99617d9d4f872051bbe83cf4,400562,638064,156761,156322,26863,66298,15173,10666,95,3.1779100363988597,1.5929219446677418,313522,1,384,3.9684819170745894e-06
ebd77bb5af764e959c5c457d1b9f9f6160fc1ad9120977e8438dd2e1748cb0f6,12412,14533,345,5680,1229,1157,554,15,214,3.469303899452143,1.1708830164357074,688,1,617,9.434235891029791e-05
3bed3ae601f3496603b933c2681bb7047c1aa67bb673fb275d798e9ce611cae4,224,249,5,34,5,26,9,2,2,3.65625,1.1116071428571428,10,1,4,0.004984785393978219
01eeab75272b1f17cdf5e90d58cd2cf48a39c76c69b70c32b27b7d6d935a78e5,76441,88563,5127,11069,1202,1898,1976,1320,1,3.2649756020983505,1.1585798197302495,10254,1,45,1.5156721869835812e-05
49303206811c3d2a58be3aa696ed418741f5290886dd874589196e3bb62eae6a,2754,3238,3,510,3,192,107,0,19,3.9186637618010165,1.1757443718228031,6,1,2,0.00042246116404075993
d81131ed53f67b62e1be64c272775e4c220e988b63bb58bd442ab6565a107280,32948,57403,20016,8360,923,160,0,503,1,3.065557848731334,1.7422301808911012,40032,1,6,5.287978210128695e-05
1bc965df28bba26ee73861bf09f842d08c9c265d39c8b84c42251c4a09cfe3ab,9393,15047,5689,1880,1345,0,0,0,44,2.9981901415948045,1.6019376131161502,11378,1,8,0.00017055272049159084
0d7606b43f9baf5e4153a34893e57cf848b6acda0f9b3f24720d1eb376b76190,37266,56747,12661,18974,3410,118,0,1139,1,3.110878548811249,1.5227553265711373,25322,1,24,4.0862882773947064e-05
680675183a3088163bdf923c0c01b7be353a6e8de9f5cc66c709aaba8a7793fb,2453,4040,812,1169,90,255,10,25,4,3.1679576029351812,1.6469629025682837,1624,1,3,0.0006716814447668368
6c097dd722b47c01ade538079c428689b1a2b55135be7b139c754100bffc7fe9,7725,12289,2032,3950,612,1074,531,398,2,3.222912621359223,1.5908090614886732,4064,1,10,0.00020590635836019032
1a3f709c6cafb0914d3c0a5eefad20d32aea5b901383b08854c59793b7e5b66c,3054,5221,2174,465,351,0,0,0,4,2.9993451211525866,1.7095612311722332,4348,1,1,0.0005599610976653236
1fbd6ba6ccdb91b28c5477679a374f1335deb3e020ef961c968369a394905a03,3762,4149,175,352,32,455,159,2,8,3.176501860712387,1.1028708133971292,350,1,28,0.000292178562235518
93a87c48b86a10f6c0e59827ae90e7af45a0fc61f92df2a64ee47e4219b3873f,6609,10988,3952,1559,848,0,0,0,3,2.9996973823573914,1.662581328491451,7904,1,3,0.0002515783928072256
61680ab1d8335f0f1d4b69cebe366f84a103bd229260fa5eb16ac34fa1473806,8435,14215,2939,3884,333,2001,240,202,2,3.2461173681090694,1.6852400711321873,5878,1,4,0.00019975881628528442
d759d5eef264e87f27739488506e8101a7d74e69d773f19e86679eab3240b775,2867,3348,3,515,8,193,113,0,22,3.9679107080572025,1.1677711893965819,6,1,5,0.00040331894739839807
dd446b00b235bc341a9074f200df2b28c159f8f994cb8ad4becc24e9ae2bb6c3,22424,33502,2418,11127,1122,0,0,0,2,2.9999108098465928,1.4940242597217268,4836,1,50,6.66290977889545e-05
b47af2dcb88f46c508e8a59c6690cadaae1b33729bab2fea79c9c95413f60b28,250305,400389,78451,119090,13155,34426,3248,7231,19,3.155406404186892,1.5996044825313118,156902,1,198,6.383209033176916e-06
966a139242d95f810e7bd0ba7c216b2ec1a9e13cd00ee7d4c3142e40b66c953a,1034,1077,2,65,8,22,45,2,2,3.183752417794971,1.0415860735009672,4,1,4,0.0010073755619676404
7d0ecf7d68bc6225ef2b5bc291c7c5c21fc32d429d437b934336c79bac4c92bd,177799,294557,39069,112117,5571,4057,28,3395,1,3.292408843694284,1.6566853581853667,78138,1,119,9.317795240584071e-06
b9cb1c410b7b8821bf08a2c1f18021e95b1302f8699ce805bd6f2950610faf7b,12462,20371,4524,5403,964,1412,403,299,2,3.2155352270903546,1.6346493339752848,9048,1,4,0.00013114259452096864
2df30e28cfe95a38ad716b3153dc7edf269e42b5deda8416bc45394a5af7d9a6,582833,654041,45923,66298,12949,17171,15019,2389,20,3.1393126332928984,1.1221756489423214,91846,1,1431,1.924777985645064e-06
31c450d8d850c751835e985edc9b210577cb59972f1af622dd17931c6637b7bc,10318,15588,4086,5567,154,682,147,32,8,3.327970536925761,1.5107578988176003,8154,1,49,0.00014642444323061303
ce1476990b2fc3d19a9fc1d8950a5fe4499982c13cb83d8d40291e78ba6e5035,117938,134045,10033,12440,3406,13747,8605,2953,26,3.1551408367108142,1.1365717580423613,20066,1,557,9.619638904016424e-06
4f4d6dc0ba55d6b2566a5c209ee80de45efac2b341cb9a823175559d55980e81,6286,10512,3150,2150,568,2025,143,18,1,3.166878778237353,1.6722876232898505,6300,1,1,0.0002660759941590852
b50b3f708f4e72ac8604ac7a2a22bb33ce3ea160d6f8500f57f77b1fb640083d,21670,35357,6153,12496,1387,735,4,752,1,3.2206737425011536,1.6316105214582373,12306,1,19,7.52969920835404e-05
80a20448b84ffae10a075443869c60f00a3b2e52b13eedb84a0f8ada60395dd4,81443,132705,27372,36934,5305,10426,3858,2574,2,3.1776948295126655,1.629421804206623,54744,1,126,1.9945481287757667e-05
52749aa88bb01b5f1f7d7092dd3300a16715f1f0f1b6d48018209ff4ea400787,211,205,2,88,85,47,12,1,1,3.4549763033175354,0.9715639810426541,4,1,42,0.004626495147822162
